ID,Role,Region,Industry,Date,Salary_USD,Skills,Demand_Score,Supply_Score,Gap,Job_Postings
f889aa1b-6281-48ec-8f31-8d70e91e3a22,Software Engineer,South,Healthcare,2022-05-17,103439,"SQL, Deep Learning, Machine Learning, GCP, Python, Tableau",60,93,-33,31
8246d05e-0609-4e46-ba72-bf009c9cad1f,HR Manager,Midwest,Retail,2021-10-25,76591,"SQL, Azure, Node.js, React, Tableau, Communication",40,47,-7,9
877acb8b-d1e5-4fd4-b208-9c35017abf99,DevOps Engineer,South,Healthcare,2020-02-26,106330,"Machine Learning, Leadership, Docker",44,41,3,16
a0bc430f-12b0-45aa-b0cd-86e9859e693c,Cloud Architect,Midwest,Retail,2024-05-24,127154,"Docker, React, Deep Learning, Python, Tableau",66,80,-14,27
0ff9484f-5eb9-44b8-9725-155ee537d136,HR Manager,Northeast,Tech,2023-02-20,113207,"SQL, Docker, React, Spark, Tableau, Deep Learning",54,71,-17,35
48cef0c3-d8a0-45ad-97bd-a42eb3a84e04,Data Scientist,West,Manufacturing,2021-12-28,187764,"Excel, Python, Docker",78,77,1,38
669dc68b-00b4-4afe-b963-ef1c5b8cf756,Data Analyst,South,Retail,2021-09-29,72597,"Excel, Deep Learning, GCP, Machine Learning",79,85,-6,33
7743607b-58d7-487d-aa1d-30bd3f0a59cb,Data Analyst,West,Tech,2025-11-26,76584,"Deep Learning, React, Python, Spark, Tableau",84,76,8,48
3fd597cc-e9d9-4609-b9da-3361a2b28f00,Data Engineer,Northeast,Tech,2024-09-11,127222,"Tableau, Communication, Kubernetes",63,72,-9,21
dc663954-ca6b-40db-977f-ee5f0fb0a31e,DevOps Engineer,Midwest,Tech,2020-05-10,119309,"Tableau, Deep Learning, Azure, Node.js, React",79,92,-13,50
f99233e7-f324-432a-a7bc-126c3a862af6,Product Manager,Midwest,Manufacturing,2020-01-23,103610,"Docker, Spark, Kubernetes, AWS",53,82,-29,11
c311014a-d033-4764-b605-cd5bdc98b46e,Data Analyst,Midwest,Healthcare,2023-09-16,68348,"Leadership, Python, Spark",79,60,19,11
635276fb-9ebb-485f-bd12-2e157c2f9823,Software Engineer,West,Tech,2022-03-02,179719,"Node.js, Tableau, Docker",94,51,43,21
cf6304fe-9d18-4103-9848-944c0fdd2aba,Data Scientist,South,Tech,2023-01-24,140930,"GCP, Leadership, Excel, AWS",45,65,-20,26
3fc9e846-a9ef-45e8-bb35-56651a4d44f4,Data Analyst,Northeast,Tech,2020-08-31,84844,"React, Node.js, Spark, Excel, AWS",54,54,0,48
5c9a8a9c-4557-4f08-9eb5-123214e3cd62,Data Scientist,Northeast,Healthcare,2025-12-13,165810,"Tableau, Communication, Kubernetes, AWS",89,49,40,48
9069b24b-1527-4e90-86a0-94f45ff4a9ff,Data Analyst,Midwest,Manufacturing,2023-03-25,79473,"Deep Learning, SQL, GCP, Tableau, Docker, Python",75,92,-17,40
39c8aa5a-1c95-4d79-bb1d-60e49fa3b0a1,Data Analyst,Northeast,Manufacturing,2020-09-03,93252,"Deep Learning, React, Azure",61,72,-11,50
e5afc92d-5528-42e3-b339-67f576b92cf5,HR Manager,South,Healthcare,2023-07-04,98300,"Tableau, Spark, Machine Learning",50,82,-32,15
74081051-199c-422d-a3d8-5d57c1a54a30,DevOps Engineer,Northeast,Tech,2021-09-11,117474,"Communication, Deep Learning, Node.js, Kubernetes, Machine Learning",81,31,50,27
a4bc4f37-0684-4a67-b4f6-da9bd1c9380a,Cloud Architect,South,Manufacturing,2022-07-08,131758,"Communication, Node.js, Docker, Kubernetes",70,80,-10,49
616f63e6-7f38-4016-b6f4-c9ab8e150e53,Cloud Architect,Northeast,Manufacturing,2021-01-17,182380,"SQL, Kubernetes, Deep Learning",79,43,36,12
6b8b416e-7df3-43ac-9031-d7832ed96f80,Data Analyst,West,Retail,2022-11-07,79780,"SQL, Kubernetes, Communication, Docker",93,90,3,33
baf9682b-9e73-4898-9054-f69a1a06943e,Software Engineer,Northeast,Healthcare,2021-01-03,146642,"AWS, GCP, Kubernetes, Azure, Tableau, Docker",86,46,40,7
4cbad54d-4ca4-4c1a-8d88-b16e1db6e4ff,DevOps Engineer,West,Manufacturing,2021-06-07,132067,"AWS, GCP, Azure, React, Python",90,63,27,14
3e2b677c-3e58-42d4-bc49-faffb5bbc7c0,Machine Learning Engineer,West,Healthcare,2020-07-29,153486,"Python, Deep Learning, AWS, Kubernetes, Leadership",56,63,-7,47
7a774d0a-ab30-4143-995c-0cc594235e71,Data Analyst,South,Finance,2025-08-02,81640,"Node.js, Communication, Python",93,74,19,20
d38c08fa-1a06-477a-bb25-e3ef21511e63,Data Analyst,Midwest,Healthcare,2025-11-07,76783,"Spark, Excel, Kubernetes, Tableau, Azure",51,49,2,33
3430e282-19e0-4558-b649-91552ff55021,Cloud Architect,South,Finance,2020-10-24,142847,"Python, Azure, Machine Learning, Excel, SQL, Node.js",96,76,20,40
369eac51-230b-45a4-b542-a1393cc53c8d,Data Engineer,Midwest,Finance,2022-10-29,126887,"Deep Learning, Spark, Kubernetes, Node.js, Docker, Tableau",68,58,10,50
58eeb592-0681-45fa-b71c-54f19066c364,Data Engineer,South,Retail,2025-10-25,144273,"React, Tableau, Spark, Python, SQL, Communication",91,47,44,13
457ffff9-ef0d-42d8-8c23-0e82fa6f4fdd,DevOps Engineer,West,Healthcare,2020-11-22,166169,"Node.js, Leadership, AWS, Excel, Machine Learning",84,45,39,33
2ee7c156-02b5-4f16-959a-2a0ba7ef2525,Software Engineer,South,Tech,2025-03-28,129546,"Machine Learning, Deep Learning, Python",58,92,-34,45
e024c1dd-d3d5-4e80-9067-ea22fd362ada,Business Analyst,Midwest,Retail,2021-07-17,76806,"AWS, React, GCP",74,92,-18,8
135e7d5f-04d3-4d8e-b4e7-68b46005a3f2,HR Manager,West,Manufacturing,2020-07-25,100198,"Spark, SQL, Excel",86,39,47,48
f8a6d06c-45db-4f60-990b-1043ec7a7063,Data Engineer,South,Manufacturing,2023-03-06,112621,"Communication, Excel, Python",50,80,-30,38
02872ede-5645-4d38-8b3f-0c85602c867e,Cloud Architect,Midwest,Manufacturing,2025-03-06,122961,"Tableau, Python, SQL",98,37,61,22
d8869e5e-1ab9-4d53-ac6a-14a0f6069ba0,HR Manager,West,Finance,2020-12-29,96382,"Kubernetes, Machine Learning, Node.js",85,61,24,42
0f5e0d6e-784b-43c4-8652-182928632962,Product Manager,Midwest,Retail,2023-12-09,100652,"GCP, Deep Learning, Machine Learning",60,88,-28,50
8975fa50-2768-4e88-80f3-cfec78a16675,Business Analyst,Midwest,Finance,2022-09-23,86128,"Docker, SQL, Spark, React",48,87,-39,50
89bf8679-6ee2-43d0-9565-728ccdb8a83c,Business Analyst,South,Tech,2024-12-17,71177,"Tableau, Leadership, Node.js, React, Azure",55,89,-34,13
ada20ad3-47a3-45ef-85de-bbb80056d3a3,Machine Learning Engineer,Northeast,Retail,2024-11-12,140101,"Node.js, Kubernetes, Deep Learning, AWS, Machine Learning, GCP",74,37,37,8
f4616ba3-1e32-435f-8a1f-49a39a34245e,Machine Learning Engineer,Northeast,Tech,2025-01-12,177042,"Excel, Kubernetes, Node.js, Machine Learning, Azure, Communication",46,32,14,24
b4fa9249-97e8-4c7c-bf89-4e3d8abdc755,Software Engineer,Midwest,Healthcare,2022-12-29,101507,"Excel, Python, Docker, Node.js",73,31,42,41
6e6733d3-fb62-43cd-a355-68dd479d6a30,Data Analyst,South,Manufacturing,2020-12-15,71727,"Node.js, Azure, Docker, AWS",58,32,26,11
4908414f-97b4-416e-ba8f-fe3fd45c7e9a,Business Analyst,Midwest,Healthcare,2021-08-28,67361,"Kubernetes, Deep Learning, Leadership, React",50,81,-31,34
c9317ad5-8f6d-4ddc-8731-bddfee6facec,Cloud Architect,West,Healthcare,2023-03-27,176963,"GCP, AWS, Azure",54,67,-13,50
f16caba5-9c75-4bc6-9454-4bba089abc4b,Machine Learning Engineer,Northeast,Tech,2024-02-03,157855,"Deep Learning, Communication, Node.js, Tableau, Docker, Spark",41,53,-12,9
3bf44929-4528-4c7d-a8d7-b1dc2c720675,Cloud Architect,West,Tech,2025-04-11,167703,"Machine Learning, Spark, Kubernetes, Node.js",76,83,-7,8
e3be9b3a-e283-45cb-9bde-b96dc827a16b,Cloud Architect,Midwest,Tech,2025-02-09,122448,"Docker, Spark, Kubernetes, Node.js",74,56,18,23
2dc53eb3-a4b5-43ce-8974-2b5bb3c4d2c6,DevOps Engineer,West,Finance,2021-01-01,126182,"Leadership, Kubernetes, Python, GCP, Node.js, React",67,41,26,35
87912c8b-c757-46d4-b22a-a6fa92db1103,Data Scientist,Northeast,Tech,2021-07-28,160791,"Azure, React, SQL, Leadership, Excel, Spark",82,43,39,11
f1d5db06-caa1-40cc-97d3-827f01322b1c,Product Manager,South,Finance,2020-01-16,134294,"Kubernetes, Deep Learning, React, Tableau, Python, Leadership",58,39,19,28
90610493-fc33-4a70-8825-64dff1e2b64e,Software Engineer,Northeast,Finance,2025-03-22,134626,"Node.js, Tableau, AWS, Kubernetes, Deep Learning",99,71,28,16
0c6c6cf7-22ee-4b70-b174-1b8287d93bc6,Business Analyst,West,Manufacturing,2021-05-17,109665,"Tableau, Kubernetes, Leadership, Deep Learning, Docker, GCP",98,47,51,25
2c66bdc8-d9a5-47c1-91b6-60d6547a499f,Machine Learning Engineer,Midwest,Healthcare,2025-09-10,151245,"GCP, Node.js, Excel",90,65,25,18
1aaf3018-6053-459f-be05-ea7dc206b99e,Software Engineer,South,Finance,2025-03-27,117195,"Azure, Deep Learning, SQL, Leadership",96,93,3,49
159fa803-81b5-4b32-9788-993c44c57e48,Data Analyst,Midwest,Finance,2020-07-28,75315,"Deep Learning, React, AWS, Python, Azure, Leadership",51,46,5,31
2df2dd5d-5eae-44f2-a32f-02c76ed991aa,Software Engineer,Northeast,Manufacturing,2020-08-22,128740,"Kubernetes, Communication, SQL, Spark, AWS, Excel",94,50,44,32
bde9af68-a899-46c2-9fd2-723d6313f744,Cloud Architect,West,Retail,2021-05-31,151149,"Node.js, GCP, Azure, Spark",95,42,53,12
4ac6d845-c179-46b6-81f9-f699ab076b10,Product Manager,West,Finance,2022-11-04,159253,"Node.js, SQL, Communication, Azure, Kubernetes",89,31,58,40
ee84afab-2bc8-4a47-aa9c-246391c65674,Business Analyst,Northeast,Finance,2024-05-08,94344,"Docker, Azure, AWS, Excel, Python",71,33,38,22
7d5437f1-1867-497d-b600-c79408b162de,Software Engineer,Northeast,Healthcare,2024-09-15,131771,"Azure, React, Kubernetes, SQL, Deep Learning",42,46,-4,23
f3778456-0555-4ab7-97f2-f24694cc0d5f,Software Engineer,Midwest,Healthcare,2024-11-28,131324,"GCP, Leadership, Docker",80,44,36,41
30e52c25-8124-401e-b604-d6bd03919d0a,Data Engineer,Northeast,Retail,2025-10-24,152817,"Deep Learning, SQL, Tableau, AWS, Communication, Leadership",74,64,10,41
50a6b705-ed4a-4313-b4a7-7f20d18cffcd,Software Engineer,West,Retail,2022-11-12,127999,"Docker, Kubernetes, SQL, React",74,36,38,27
aad57bd8-fea9-4594-9866-4a66eaabb633,Product Manager,Northeast,Healthcare,2020-03-24,123438,"Excel, AWS, Python, GCP, Communication, SQL",60,40,20,48
4ce8d74a-9e66-45c1-8605-036525cabdfc,Machine Learning Engineer,South,Healthcare,2020-05-06,131484,"Leadership, Kubernetes, Communication, Deep Learning, GCP, Machine Learning",43,95,-52,27
37360334-ac54-495f-a10d-0ea1f39d8b69,Data Engineer,South,Healthcare,2023-05-16,111114,"AWS, Excel, Docker",96,85,11,7
850e3b4e-519b-48b8-8db9-809e147fc6dc,Cloud Architect,South,Finance,2024-03-30,173808,"Tableau, React, Python, AWS, Spark, Docker",41,71,-30,21
b3f61361-4d36-43f8-a928-46968c25aaa6,Product Manager,Northeast,Manufacturing,2021-03-10,141690,"Docker, Leadership, GCP, Tableau, Communication, Python",74,42,32,45
3c7614cd-e254-4d1a-a5cd-bc017d3c764b,Data Analyst,South,Healthcare,2024-10-05,82619,"Kubernetes, Excel, React, GCP",72,32,40,47
d392a671-83e1-4361-801b-e8a3b6bfd36f,Cloud Architect,South,Retail,2022-10-19,172767,"GCP, Tableau, Leadership, SQL, Spark",82,73,9,41
767a6983-5d86-4ae1-aaec-78fc0f90a603,DevOps Engineer,Northeast,Retail,2020-12-05,136864,"Deep Learning, Leadership, Communication, Kubernetes, Azure, Machine Learning",46,52,-6,16
aac26022-b0b5-4c6b-8958-aed0501ee414,Data Analyst,Northeast,Tech,2020-03-13,99954,"Node.js, Excel, Docker, Spark, Kubernetes",46,93,-47,26
7ca297dd-382d-48f7-9c92-7377ec2a991f,Machine Learning Engineer,Northeast,Retail,2021-05-14,162108,"React, Tableau, GCP, Python",84,81,3,6
d24c7aef-9321-4a2d-9522-9e7003b303fb,Cloud Architect,West,Manufacturing,2021-03-19,201990,"Spark, Tableau, Deep Learning, Machine Learning, Kubernetes",95,87,8,39
7c1f75ca-4e2e-4983-a7d5-94e9e1a85206,Cloud Architect,Northeast,Manufacturing,2020-04-23,146159,"Kubernetes, Machine Learning, Python",69,43,26,13
b66bc31f-1bf0-4ae0-bdb6-ae38958d4f6d,Machine Learning Engineer,West,Finance,2022-06-01,206674,"SQL, Spark, Communication, Leadership",61,71,-10,8
4ca2b2cd-cfe0-44a1-a0b3-d283ac4fe4ce,Product Manager,Midwest,Retail,2022-11-10,108235,"SQL, GCP, Spark, Deep Learning, Leadership",91,37,54,36
157b52e3-7a11-47ca-a7df-735a5cb14dee,Data Scientist,Northeast,Tech,2024-06-22,146071,"Deep Learning, Node.js, AWS, GCP, Spark, Python",72,53,19,19
ff7f94a2-c439-4565-b73d-da3f73aaf70a,DevOps Engineer,West,Finance,2023-07-06,136397,"Communication, GCP, Excel, SQL, Node.js, React",57,74,-17,12
dfcd58a7-9d39-44a7-85b0-3002856a0a18,Business Analyst,Midwest,Tech,2025-10-07,85920,"Kubernetes, Node.js, Excel, Python, React",70,34,36,10
9d7afaf7-c530-47f1-be5d-83013cf3ec5b,Data Engineer,Midwest,Healthcare,2023-09-08,124764,"Azure, Docker, Node.js, Leadership",42,69,-27,44
d9d9c6a4-b3d9-4b6d-842a-99764f1b1815,Business Analyst,West,Finance,2025-10-14,101917,"AWS, Deep Learning, Kubernetes, GCP, Machine Learning, Communication",74,56,18,42
6247896f-5a41-4373-ad54-ae58e97de15c,Software Engineer,South,Healthcare,2025-04-04,100264,"Excel, Tableau, AWS, Python",98,88,10,37
dac6befd-9e20-4391-b090-9b6c7924e2c8,Software Engineer,West,Tech,2021-10-19,125201,"React, Docker, Communication, Azure, Excel",84,33,51,24
f6e1372c-cdf4-491b-95a8-172433eda9ab,Data Engineer,Midwest,Tech,2020-05-19,100933,"Kubernetes, GCP, SQL, Machine Learning, Leadership, React",96,81,15,48
c03fdd4c-69a6-4531-aa24-beed544abe77,DevOps Engineer,Northeast,Retail,2024-05-19,130220,"Azure, Deep Learning, Docker",53,83,-30,27
9e1ae60c-1266-4aff-9e84-8f35a573cfce,HR Manager,Midwest,Healthcare,2023-02-02,99315,"Python, Tableau, Leadership, GCP, Kubernetes, SQL",44,53,-9,12
2212ba43-3ce4-4985-b9cc-8f39de0cb369,Cloud Architect,West,Tech,2023-04-02,204485,"React, Docker, Azure, Machine Learning, SQL",89,39,50,29
f56eaa77-c8d0-475e-b09a-713d30ae36de,HR Manager,West,Manufacturing,2024-01-21,91512,"Deep Learning, Communication, Leadership, SQL, Kubernetes, Python",82,35,47,46
a57885ec-e9b3-4a7d-ac74-21caac6257c9,Software Engineer,West,Tech,2020-09-30,131175,"AWS, Spark, Machine Learning, Kubernetes, Communication, Leadership",42,95,-53,50
cf0fd2f4-8a0f-4099-82c8-6cace5925397,Software Engineer,Northeast,Manufacturing,2025-02-22,122395,"Deep Learning, AWS, SQL, Kubernetes, GCP, Spark",57,33,24,34
4b203857-47ae-422d-bbe2-fd957417c29a,HR Manager,South,Manufacturing,2023-03-11,77033,"Leadership, Azure, Excel, Deep Learning, Tableau, AWS",76,33,43,10
5bd9c4da-e121-42b2-a684-1b4861cdd071,HR Manager,Northeast,Retail,2024-05-27,106285,"Python, AWS, Docker",65,67,-2,32
67a523cc-a3d7-4259-97c1-3c25a2d867da,Data Engineer,Northeast,Retail,2024-11-26,143976,"Kubernetes, Excel, Azure, Machine Learning, React",85,46,39,29
62ba4154-f629-41ad-b515-68694eb33d51,Software Engineer,Midwest,Finance,2023-10-25,121986,"Node.js, Communication, Azure, Leadership, AWS",90,30,60,14
d3b02d74-71d8-4488-beb7-d67d27efc0ab,DevOps Engineer,Midwest,Tech,2021-06-17,128739,"Leadership, Excel, GCP, Python, Communication, SQL",91,75,16,17
3c774856-1fb9-4ef1-a0c8-1026ecfb5525,Data Analyst,Midwest,Healthcare,2022-02-21,75663,"GCP, React, Leadership, Excel, Machine Learning",55,61,-6,29
17a28153-b5b1-49f5-b40d-0929973e02af,Data Analyst,Northeast,Finance,2024-02-01,71256,"Tableau, Spark, Azure, Communication, React",71,52,19,19
fca73560-17fc-4d3e-8721-39aeecebb930,Data Engineer,Midwest,Retail,2020-12-27,115706,"GCP, Azure, Tableau, Leadership, Node.js",47,71,-24,18
ab67297d-96c5-463b-8d47-a066bf211dc5,Cloud Architect,South,Finance,2022-12-06,147794,"SQL, AWS, React, Docker, Node.js, Excel",80,44,36,40
ac5b6774-c50a-49dc-8ad8-1b8b7b0766bc,Data Engineer,Northeast,Manufacturing,2022-11-11,131766,"React, GCP, Tableau, Spark, SQL, Excel",88,60,28,19
a597e7ad-50b9-4088-aaa3-ec158b99d179,HR Manager,West,Healthcare,2023-09-27,128349,"React, SQL, Communication, Machine Learning, Spark, Deep Learning",98,63,35,46
23a5c43b-44c1-4509-8caa-6b9bff1c2abb,Software Engineer,West,Retail,2021-06-27,175867,"Excel, React, Tableau, Docker, Python",44,93,-49,50
63acc7ef-dc24-4fa9-b4bb-cd3f813517f2,Cloud Architect,South,Retail,2025-11-03,174495,"Spark, GCP, Excel, Azure",86,65,21,20
a8473bf7-5e06-491f-a4d1-afb33dd67c69,HR Manager,Midwest,Retail,2023-10-31,81909,"Python, Kubernetes, Docker, Leadership, Deep Learning",51,41,10,33
512c1a6c-cdb7-4a7d-be14-ced83d53cb23,Data Scientist,South,Healthcare,2022-09-24,154294,"Node.js, SQL, AWS, Leadership, Communication, Machine Learning",84,58,26,42
d5d1984d-8137-4621-8642-5104bfe72470,Data Analyst,South,Retail,2021-10-21,71989,"Communication, Machine Learning, Deep Learning, Kubernetes, Spark",73,62,11,5
04644cd4-7aa4-4ffb-bc2f-510582e6bed2,Data Scientist,West,Manufacturing,2024-09-28,173672,"Leadership, Azure, AWS, GCP",88,57,31,38
58f293d2-e39e-45e6-b7e4-3e27f210a067,Software Engineer,South,Finance,2025-11-30,123490,"AWS, SQL, Deep Learning, Azure, Communication",61,77,-16,42
f9018507-cca2-453b-88c7-30d33528e2b7,Data Analyst,Northeast,Tech,2024-05-22,70994,"Kubernetes, Azure, Deep Learning, Spark, SQL, AWS",78,52,26,36
b251aa9e-230e-4a41-83e0-50a7a8fdd429,Data Engineer,Midwest,Manufacturing,2022-08-29,108215,"AWS, Tableau, SQL, Python",52,76,-24,43
d9d82649-bb19-4199-9d69-5fa61aa4ad20,Data Engineer,Midwest,Retail,2023-12-10,135777,"Tableau, Docker, React, Communication",70,42,28,48
2b466293-2951-4f60-a5e1-0b9898ad4f28,DevOps Engineer,South,Finance,2025-06-01,125109,"Azure, Kubernetes, Tableau",57,53,4,12
accb9cf6-8c44-478d-abe8-283433bdf382,Cloud Architect,Northeast,Retail,2021-07-03,159196,"Kubernetes, AWS, Deep Learning, Docker",45,67,-22,29
44d21caf-8662-4526-a692-e40d34de54d0,Software Engineer,West,Healthcare,2021-05-28,176684,"Tableau, Machine Learning, GCP, AWS, Kubernetes, Azure",83,42,41,41
06ce490b-59f7-413c-88a9-b51930d96f9f,Data Engineer,Midwest,Finance,2023-04-19,103058,"Deep Learning, Communication, Machine Learning, Tableau",86,89,-3,11
6d4f6f78-7052-4933-83cb-7118876d61a8,Data Analyst,West,Tech,2021-12-22,101463,"Excel, Tableau, React, GCP, Spark",79,84,-5,30
b8a73837-c3e4-4f24-ad5c-e03c45d786ac,Cloud Architect,Midwest,Tech,2024-11-13,148527,"Python, SQL, Excel",45,65,-20,38
baa3da36-6ec8-44b3-940c-9d4ded401ef5,DevOps Engineer,West,Manufacturing,2023-03-13,136473,"Leadership, Kubernetes, Communication, Node.js, Excel",84,84,0,18
781d64ae-f652-4ef6-a78b-710550fe3f76,Business Analyst,Northeast,Tech,2022-11-07,76937,"Spark, Node.js, GCP, Communication",57,71,-14,30
bb3863f4-4f9a-41cb-a020-1b0e8a0faad0,Data Engineer,Northeast,Manufacturing,2023-09-16,133513,"Kubernetes, Machine Learning, React, SQL",40,41,-1,14
68476ef5-8eb5-4b2b-b1b2-54fcef6cd01e,Product Manager,Northeast,Manufacturing,2025-07-02,156777,"Azure, Tableau, Kubernetes",60,47,13,19
805e4ad8-52ec-4f4e-a7b7-ab4d7784f835,Product Manager,Midwest,Retail,2023-12-16,134226,"Tableau, GCP, Kubernetes, Leadership",82,80,2,44
133628b1-34b1-450a-80e5-ada2f60b4a55,Machine Learning Engineer,South,Manufacturing,2025-07-28,122850,"Node.js, Tableau, SQL, Spark",99,87,12,38
f94cb0ce-056b-4954-a2c8-a90495e62d04,Machine Learning Engineer,Midwest,Finance,2022-07-26,151223,"Excel, Deep Learning, Kubernetes, SQL",88,36,52,23
974d78fb-a563-4f9a-9d03-c62c3c59e726,HR Manager,Northeast,Manufacturing,2021-02-14,97359,"Node.js, Leadership, AWS, SQL, Spark, Docker",92,30,62,28
02109c7a-5e1a-4e16-8c78-8243be82ee73,Data Analyst,Northeast,Finance,2023-03-11,91052,"Python, Docker, SQL, GCP",67,88,-21,18
7bd94888-efbd-4fa6-a282-6ffe69c8d142,Business Analyst,South,Finance,2023-08-05,71990,"Communication, Deep Learning, Docker, Leadership, AWS, Node.js",70,92,-22,47
e6165fde-7579-49b6-9f5d-3de9159995bf,HR Manager,South,Retail,2024-07-30,95169,"React, SQL, Communication, Node.js, Deep Learning",80,57,23,37
82e1c5e7-d11b-4fab-9cd6-6b5d3155e8cc,HR Manager,South,Retail,2025-10-17,97000,"GCP, Machine Learning, Leadership, Deep Learning, Excel, Python",58,75,-17,46
a2f1be10-4d68-4195-aedd-af463d621d66,Product Manager,West,Healthcare,2022-02-16,156766,"Spark, SQL, Docker, Deep Learning",45,91,-46,22
7db89530-fb9e-4f46-8866-543e151e0f5c,Cloud Architect,West,Healthcare,2025-05-15,173118,"Python, Kubernetes, Communication, Leadership, Excel",87,82,5,34
149f20b1-716d-4377-b023-432616799cc9,Product Manager,West,Healthcare,2025-09-19,138339,"Leadership, Tableau, Communication, GCP, Azure",52,39,13,34
49450f00-bb67-4b26-a526-7e32c7f16d18,Machine Learning Engineer,Northeast,Finance,2021-01-24,147486,"Communication, Spark, GCP, Excel, React, Tableau",49,49,0,18
166a3ced-0885-4f66-a523-9df923666d17,Product Manager,Northeast,Healthcare,2024-07-16,127635,"Machine Learning, Communication, Azure",74,86,-12,7
6a434888-ab24-45be-9f88-6c74408e5af1,Data Scientist,Northeast,Healthcare,2024-09-14,135726,"Kubernetes, Python, Azure, GCP, React, Node.js",79,70,9,36
a9958436-088d-4fc6-ab9f-2dc220b32179,DevOps Engineer,South,Finance,2025-03-10,133620,"Kubernetes, Deep Learning, Leadership, Azure, Python",61,76,-15,25
fb63d3ff-b166-4496-8445-d0512e990d17,Business Analyst,Midwest,Tech,2021-03-25,71889,"GCP, Python, SQL, Leadership",60,92,-32,50
08a9b662-a992-400a-a97f-8808b3b260e6,Data Scientist,South,Manufacturing,2020-06-09,139862,"Python, Deep Learning, Kubernetes, Excel, GCP, Leadership",90,69,21,43
7d0f6ddc-edf9-4647-92c8-4660f5de4540,HR Manager,Northeast,Tech,2021-01-04,89667,"Tableau, Docker, Kubernetes, Azure",83,62,21,42
c7032188-3ad1-45a4-b3e1-0146cd728451,Software Engineer,West,Tech,2022-07-23,160231,"SQL, Node.js, Deep Learning, Leadership",76,78,-2,13
562a217e-211a-4da1-bde8-a960a3b58d94,DevOps Engineer,Northeast,Manufacturing,2020-04-24,143085,"GCP, Kubernetes, Python",71,47,24,34
433d7421-70d2-4733-8736-59c806a34b9e,Cloud Architect,West,Retail,2020-10-14,203472,"Kubernetes, Python, Docker, GCP",47,82,-35,20
8bb2efbf-9584-4142-936f-024c9173d52b,Data Engineer,Midwest,Manufacturing,2021-12-24,116214,"SQL, Tableau, Spark",48,40,8,25
a8051046-a9e0-4afe-88ec-8b3cf2bd7e21,Data Engineer,South,Manufacturing,2024-02-07,109074,"React, Machine Learning, Docker, Leadership",92,37,55,40
a24f5c52-0ecc-490a-b9d2-08f8859190da,Software Engineer,Northeast,Finance,2020-03-15,111821,"Node.js, Python, Machine Learning, Azure, Spark, React",92,93,-1,49
13da7e01-4564-4ab9-809b-af5692c2e0a7,Business Analyst,South,Healthcare,2020-10-21,75195,"AWS, Machine Learning, Deep Learning",59,61,-2,28
ca6b1f29-0ac7-40e0-a380-059af8a47ca5,Cloud Architect,West,Retail,2021-06-30,201671,"GCP, Python, Leadership, Azure, SQL",67,46,21,25
074746ec-91ab-4032-af74-b875cb6bf293,Software Engineer,Midwest,Manufacturing,2024-02-08,104313,"Kubernetes, Excel, Machine Learning, Azure",56,35,21,35
ad288a69-7e3e-4293-be3a-7142a922385c,Data Engineer,Midwest,Retail,2023-08-17,110636,"SQL, Excel, Docker, AWS, Communication",63,86,-23,40
8aeb98de-ac33-47d8-8083-4e2ebf2e2018,Data Analyst,West,Healthcare,2025-03-18,93971,"SQL, Leadership, AWS",82,87,-5,10
f864ad13-5c67-4d13-910b-1bd7c91d520f,Business Analyst,Northeast,Tech,2025-09-05,101833,"AWS, Leadership, Communication, Python, Machine Learning",62,71,-9,11
e5eac7e2-b5e6-4f44-823d-415c4a691887,HR Manager,South,Retail,2024-05-12,97118,"Communication, Leadership, React, Spark, Docker",68,53,15,25
400a1580-4918-45b4-b9be-9060018fb56f,Software Engineer,South,Tech,2022-09-12,135210,"React, SQL, GCP",91,54,37,49
2e52c95d-ddb9-49ff-8c61-c9545ba4dcd5,Data Engineer,South,Healthcare,2024-08-19,112095,"Kubernetes, Python, Node.js, Communication",62,52,10,39
08925539-763d-4cc9-b588-15540977642f,Cloud Architect,Midwest,Manufacturing,2021-07-11,124560,"Kubernetes, Azure, Python, React, Excel",87,40,47,34
82cde876-473e-4b91-963f-eab1c83f0730,Data Scientist,South,Tech,2022-04-10,155026,"SQL, Excel, GCP, Communication",94,77,17,20
952bacac-8b97-4384-96c4-b123a394034b,Machine Learning Engineer,South,Healthcare,2023-03-25,120302,"Docker, Machine Learning, AWS, GCP, React, Node.js",60,56,4,15
6a731443-d5b5-4b3a-9f44-62930e92de8c,Software Engineer,South,Finance,2023-12-25,113103,"SQL, Node.js, Tableau",40,56,-16,38
2218cc60-4811-4816-8cb4-0579f4e48d4a,Data Analyst,West,Manufacturing,2025-03-15,108219,"Machine Learning, AWS, Communication, SQL, Leadership, Node.js",62,55,7,38
0f051260-d6ac-46a6-bc6b-16445fb14881,Cloud Architect,South,Finance,2020-05-14,155668,"Tableau, Deep Learning, GCP, Spark, React",54,71,-17,29
2ddaf089-e08e-404d-8ca4-1e48ee529944,Software Engineer,West,Retail,2024-05-17,176144,"Kubernetes, Excel, Communication, Deep Learning, Node.js",76,76,0,35
90df6a00-3675-4362-b739-cf52027eca1b,Machine Learning Engineer,Northeast,Tech,2025-03-26,158449,"Docker, AWS, Excel, Leadership, Python, Machine Learning",49,87,-38,8
